FISHERY,BOATNUM,DATE_FISHED,DURATION,TROLL_LINE,POLE,LATITUDE,LONGITUDE,SPECIES,FISH_RETAINED,FISH_DISCARDED
LTL-ALB-NP,596508,01-JUL-16,,11,,46,-125,ALB,6,0
LTL-ALB-NP,596508,02-JUL-16,,11,,46.03333,-125.06667,ALB,49,0
LTL-ALB-NP,596508,05-JUL-16,,11,,46.18333,-125.03333,ALB,7,0
LTL-ALB-NP,596508,06-JUL-16,,11,,46.13333,-125.03333,ALB,16,0
LTL-ALB-NP,596508,07-JUL-16,,11,,46.13333,-125,ALB,29,0
LTL-ALB-NP,596508,11-JUL-16,,11,,46.11667,-124.95,ALB,6,0
LTL-ALB-NP,596508,12-JUL-16,,11,,46.05,-125.86667,ALB,40,0
LTL-ALB-NP,596508,13-JUL-16,,11,,46.13333,-125.76667,ALB,31,0
LTL-ALB-NP,596508,07-AUG-16,0,11,,46.16667,-125.38333,ALB,72,0
LTL-ALB-NP,596508,26-AUG-16,0,11,,45.93333,-126.25,ALB,26,0
LTL-ALB-NP,596508,27-AUG-16,0,11,,46.18333,-126.53333,ALB,62,0
LTL-ALB-NP,596508,28-AUG-16,0,11,,46.18333,-126.53333,ALB,9,0
LTL-ALB-NP,597963,09-JUL-16,17,11,,45.73333,-125.66667,ALB,214,
LTL-ALB-NP,601350,06-JUL-15,16,11,,44.16667,-125.73333,ALB,14,0
LTL-ALB-NP,601350,07-JUL-15,16,11,,44.41667,-125.33333,ALB,160,0
LTL-ALB-NP,601350,08-JUL-15,16,11,,45.03333,-125.13333,ALB,192,0
LTL-ALB-NP,601350,09-JUL-15,16,11,,45,-125.15,ALB,158,0
LTL-ALB-NP,601350,10-JUL-15,10,11,,44.35,-124.9,ALB,112,0
LTL-ALB-NP,601350,13-JUL-15,16,11,,44.93333,-125.11667,ALB,312,0
LTL-ALB-NP,601350,14-JUL-15,12,11,,45,-125.2,ALB,252,0
LTL-ALB-NP,601350,15-JUL-15,12,11,,44.96667,-124.25,ALB,292,0
LTL-ALB-NP,601350,25-JUL-15,12,11,,45,-125.21667,ALB,222,0
LTL-ALB-NP,601350,26-JUL-15,14,11,,45,-125.21667,ALB,298,0
LTL-ALB-NP,601350,27-JUL-15,10,11,,45.55,-125.31667,ALB,352,0
LTL-ALB-NP,601350,05-AUG-15,8,11,,45,-125,ALB,176,0
LTL-ALB-NP,601350,06-AUG-15,14,11,,45.51667,-125.43333,ALB,244,0
LTL-ALB-NP,601350,07-AUG-15,13,11,,45.5,-125.4,ALB,198,0
LTL-ALB-NP,601350,07-AUG-15,13,11,,45.5,-125.4,BSH,2,
LTL-ALB-NP,601350,10-AUG-15,8,11,,44.83333,-123.33333,ALB,172,0
LTL-ALB-NP,601350,11-AUG-15,12,11,,45.5,-125.85,ALB,142,0
LTL-ALB-NP,601350,12-AUG-15,14,11,,45.7,-125.76667,ALB,266,0
LTL-ALB-NP,601350,13-AUG-15,12,11,,45.7,-125.76667,ALB,236,0
LTL-ALB-NP,601350,22-SEP-15,12,11,,47.03333,-125,ALB,270,
LTL-ALB-NP,601350,25-SEP-15,6,11,,47.03333,-125.25,ALB,60,
LTL-ALB-NP,601368,01-OCT-15,,11,,46.83333,-124.96667,ALB,24,
LTL-ALB-NP,601368,02-OCT-15,,11,,45.96667,-124.96667,ALB,76,
LTL-ALB-NP,601368,03-OCT-15,,11,,45.46667,-125.03333,ALB,46,
LTL-ALB-NP,601368,02-OCT-16,,11,,46.25,-124.5,ALB,41,
LTL-ALB-NP,605598,06-JUL-17,15,11,,44.83333,-125.96667,ALB,60,
LTL-ALB-NP,605598,07-JUL-17,15,11,,44.5,-125.83333,ALB,51,
LTL-ALB-NP,605598,08-JUL-17,14,11,,45.76667,-126.2,ALB,47,
LTL-ALB-NP,605598,09-JUL-17,15,11,,45.5,-126.18333,ALB,53,
LTL-ALB-NP,605598,10-JUL-17,15,11,,45.33333,-125.5,ALB,36,
LTL-ALB-NP,605598,11-JUL-17,15,11,,45,-125.25,ALB,44,
LTL-ALB-NP,605598,12-JUL-17,15,11,,45.83333,-125.5,ALB,36,
LTL-ALB-NP,605598,13-JUL-17,6,11,,45.75,-125.5,ALB,8,
LTL-ALB-NP,605897,06-JUL-15,8,11,,45.11667,-125.25,ALB,220,0
LTL-ALB-NP,605897,07-JUL-15,9,11,,45.73333,-125.68333,ALB,268,0
LTL-ALB-NP,605897,08-JUL-15,8,11,,44.86667,-125.26667,ALB,250,0
LTL-ALB-NP,607866,12-AUG-15,10,11,,46.01667,-125.13333,ALB,20,0
LTL-ALB-NP,607866,13-AUG-15,15,11,,45.8,-125.45,ALB,192,0
LTL-ALB-NP,607866,14-AUG-15,14,11,,45.48333,-125.48333,ALB,180,0
LTL-ALB-NP,611391,28-AUG-17,,11,,42.33333,-126,ALB,44,
LTL-ALB-NP,611391,29-AUG-17,,11,,42.33333,-125.58333,ALB,66,
LTL-ALB-NP,619480,06-JUL-15,,11,,45,-124.5,ALB,90,
LTL-ALB-NP,619480,08-JUL-15,,11,,45.5,-124.66667,ALB,60,
LTL-ALB-NP,619480,13-JUL-15,,11,,45,-124.66667,ALB,90,
LTL-ALB-NP,619480,05-SEP-15,,11,,45,-124.66667,ALB,130,
LTL-ALB-NP,619480,06-SEP-15,,11,,45.41667,-125.16667,ALB,50,
LTL-ALB-NP,619480,07-SEP-15,,11,,45.58333,-125.16667,ALB,70,
LTL-ALB-NP,619480,27-AUG-16,,11,,44.66667,-125.16667,ALB,20,
LTL-ALB-NP,619480,28-AUG-16,,11,,44,-125.33333,ALB,12,
LTL-ALB-NP,619480,29-AUG-16,,11,,44.25,-125.66667,ALB,10,
LTL-ALB-NP,619480,30-AUG-16,,11,,45,-125,ALB,8,
LTL-ALB-NP,620272,19-JUL-15,5,11,,46.21667,-124.66667,ALB,64,
LTL-ALB-NP,620272,20-JUL-15,16,11,,45.58333,-124.95,ALB,734,
LTL-ALB-NP,620272,21-JUL-15,16,11,,45.66667,-125.18333,ALB,152,
LTL-ALB-NP,620272,22-JUL-15,16,11,,45.76667,-124.75,ALB,362,
LTL-ALB-NP,620272,23-JUL-15,16,11,,45.63333,-124.98333,ALB,494,
LTL-ALB-NP,620272,24-JUL-15,16,11,,45.65,-125.06667,ALB,328,
LTL-ALB-NP,620272,25-JUL-15,16,11,,46.01667,-125.33333,ALB,488,
LTL-ALB-NP,620272,26-JUL-15,16,11,,46.25,-125.38333,ALB,778,
LTL-ALB-NP,620272,27-JUL-15,16,11,,46.2,-125.2,ALB,220,
LTL-ALB-NP,620272,28-JUL-15,16,11,,46.13333,-124.75,ALB,266,
LTL-ALB-NP,620272,29-JUL-15,10,11,,46.66667,-125.18333,ALB,130,
LTL-ALB-NP,620272,03-AUG-15,6,11,,46.21667,-124.86667,ALB,56,
LTL-ALB-NP,620272,04-AUG-15,15,11,,46.11667,-125,ALB,280,
LTL-ALB-NP,620272,05-AUG-15,15,11,,45.55,-125.36667,ALB,756,
LTL-ALB-NP,620272,06-AUG-15,15,11,,45.56667,-125.46667,ALB,360,
LTL-ALB-NP,620272,07-AUG-15,15,11,,45.6,-125.76667,ALB,596,
LTL-ALB-NP,620272,08-AUG-15,15,11,,45.75,-125.88333,ALB,442,
LTL-ALB-NP,620272,09-AUG-15,15,11,,46.35,-125.9,ALB,494,
LTL-ALB-NP,620272,10-AUG-15,15,11,,46.31667,-126.6,ALB,420,
LTL-ALB-NP,620272,11-AUG-15,15,11,,46.13333,-126.18333,ALB,222,
LTL-ALB-NP,620272,12-AUG-15,15,11,,45.88333,-126.01667,ALB,284,
LTL-ALB-NP,620272,13-AUG-15,15,11,,45.93333,-126.03333,ALB,642,
LTL-ALB-NP,620272,14-AUG-15,15,11,,45.88333,-125.35,ALB,172,
LTL-ALB-NP,620272,03-JUL-16,8,11,,45.93333,-125.16667,ALB,86,0
LTL-ALB-NP,620272,04-JUL-16,16,11,,45.65,-125.38333,ALB,131,0
LTL-ALB-NP,620272,05-JUL-16,16,11,,45.41667,-126.01667,ALB,145,0
LTL-ALB-NP,620272,06-JUL-16,16,11,,45.53333,-125.95,ALB,350,0
LTL-ALB-NP,620272,07-JUL-16,16,11,,45.6,-125.55,ALB,90,0
LTL-ALB-NP,620272,08-JUL-16,6,11,,46.11667,-124.73333,ALB,48,0
LTL-ALB-NP,620272,12-JUL-16,15,11,,45.23333,-124.48333,ALB,112,0
LTL-ALB-NP,620272,13-JUL-16,8,11,,45.36667,-125.06667,ALB,22,0
LTL-ALB-NP,620272,15-JUL-16,11,11,,45.41667,-124.75,ALB,61,0
LTL-ALB-NP,620272,16-JUL-16,15,11,,45.15,-125.15,ALB,80,0
LTL-ALB-NP,620272,17-JUL-16,15,11,,44.46667,-125.38333,ALB,118,0
LTL-ALB-NP,620272,18-JUL-16,15,11,,44.23333,-125.53333,ALB,164,0
LTL-ALB-NP,620272,19-JUL-16,15,11,,44.01667,-125.41667,ALB,76,0
LTL-ALB-NP,620272,20-JUL-16,15,11,,43.7,-125.81667,ALB,206,0
LTL-ALB-NP,620272,21-JUL-16,15,11,,43.7,-125.6,ALB,34,0
LTL-ALB-NP,620272,22-JUL-16,15,11,,43.66667,-126.11667,ALB,105,0
LTL-ALB-NP,620272,23-JUL-16,15,11,,43.76667,-126.18333,ALB,113,0
LTL-ALB-NP,620272,24-JUL-16,10,11,,44.68333,-126.11667,ALB,91,0
LTL-ALB-NP,620272,06-AUG-16,8,11,,46.35,-125.5,ALB,43,0
LTL-ALB-NP,620272,07-AUG-16,15,11,,45.56667,-125.95,ALB,204,0
LTL-ALB-NP,620272,08-AUG-16,15,11,,45.73333,-126.21667,ALB,201,0
LTL-ALB-NP,620272,09-AUG-16,15,11,,45.76667,-126.25,ALB,62,0
LTL-ALB-NP,620272,10-AUG-16,15,11,,47.25,-126.63333,ALB,239,0
LTL-ALB-NP,620272,11-AUG-16,15,11,,47.28333,-126.68333,ALB,91,0
LTL-ALB-NP,620272,12-AUG-16,15,11,,47.33333,-126.7,ALB,15,0
LTL-ALB-NP,620272,13-AUG-16,15,11,,45.66667,-126.93333,ALB,36,0
LTL-ALB-NP,620677,19-AUG-15,20,11,,46.36667,-125.33333,ALB,218,0
LTL-ALB-NP,620677,20-JUL-16,,11,,46.1,-125,ALB,6,0
LTL-ALB-NP,620677,01-AUG-16,,11,,46.25,-125.25,ALB,15,0
LTL-ALB-NP,622079,08-JUL-15,10,11,,46.4,-125.05,ALB,92,0
LTL-ALB-NP,622079,09-JUL-15,,11,,46.25,-125.18333,ALB,134,0
LTL-ALB-NP,622079,20-JUL-15,4,11,,46.53333,-125.2,ALB,10,0
LTL-ALB-NP,622079,05-AUG-15,12,11,,47.05,-125.06667,ALB,48,0
LTL-ALB-NP,622079,06-AUG-15,6,11,,47.01667,-125.21667,ALB,92,0
LTL-ALB-NP,622079,01-JUL-16,9,11,,46.23333,-124.93333,ALB,12,0
LTL-ALB-NP,622079,02-JUL-16,14,11,,46.15,-125.13333,ALB,34,0
LTL-ALB-NP,622079,17-JUL-16,6,11,,46.63333,-124.96667,ALB,0,0
LTL-ALB-NP,622079,18-JUL-16,16,11,,46.25,-125.2,ALB,20,0
LTL-ALB-NP,622079,19-JUL-16,7,11,,46.66667,-125.41667,ALB,6,0
LTL-ALB-NP,642580,23-AUG-17,,11,,46.98332,-125.4,ALB,1,0
LTL-ALB-NP,642580,05-SEP-17,,11,,42.96667,-125.53333,ALB,11,
LTL-ALB-NP,642580,06-SEP-17,,11,,42.98333,-125.25,ALB,15,
LTL-ALB-NP,642580,07-SEP-17,,11,,42.98333,-125.33333,ALB,3,
LTL-ALB-NP,642580,17-SEP-17,14,11,,43.35,-125.51667,ALB,15,
LTL-ALB-NP,642580,23-SEP-17,4,11,,43.56667,-125.75,ALB,3,
LTL-ALB-NP,649350,06-JUL-15,17,11,,45.8,-125.55,ALB,572,
LTL-ALB-NP,693015,26-JUL-15,6,11,,48.58333,-125.18333,ALB,88,0
LTL-ALB-NP,693015,10-AUG-15,10,11,,46.95,-125.48333,ALB,36,0
LTL-ALB-NP,693015,16-AUG-15,10,11,,47.13333,-125.36667,ALB,86,0
LTL-ALB-NP,693015,03-SEP-15,12,11,,48.95,-125.3,ALB,80,0
LTL-ALB-NP,693015,05-SEP-15,12,11,,47.3,-125.55,ALB,66,0
LTL-ALB-NP,693015,18-SEP-15,12,11,,47.95,-125.23333,ALB,80,0
LTL-ALB-NP,693015,19-SEP-15,12,11,,46.98333,-125.33333,ALB,92,0
LTL-ALB-NP,929612,24-JUL-15,15,11,,44.83333,-125.23333,ALB,386,0
LTL-ALB-NP,929612,25-JUL-15,15,11,,45,-125.26667,ALB,126,0
LTL-ALB-NP,929612,26-JUL-15,15,11,,44.58333,-125,ALB,70,0
LTL-ALB-NP,929612,27-JUL-15,6,11,,44.83333,-125,ALB,40,0
LTL-ALB-NP,941608,22-JUL-15,8,11,,46.18333,-124.66667,ALB,76,0
LTL-ALB-NP,941608,23-JUL-15,16,11,,46.01667,-124.75,ALB,80,0
LTL-ALB-NP,941608,24-JUL-15,16,11,,46.16667,-124.7,ALB,134,0
LTL-ALB-NP,941608,25-JUL-15,15,11,,46.31667,-124.66667,ALB,146,0
LTL-ALB-NP,941608,26-JUL-15,7,11,,46.13333,-124.61667,ALB,54,0
LTL-ALB-NP,958272,05-JUL-15,,11,,43.91667,-125.26667,ALB,512,
LTL-ALB-NP,958272,06-JUL-15,,11,,43.91667,-125.16667,ALB,354,
LTL-ALB-NP,958272,07-JUL-15,,11,,45.11667,-125,ALB,174,
LTL-ALB-NP,958272,12-JUL-15,,11,,46.33333,-124.83333,ALB,104,
LTL-ALB-NP,958272,13-JUL-15,,11,,46,-125.16667,ALB,164,
LTL-ALB-NP,958272,14-JUL-15,,11,,45.83333,-125.16667,ALB,308,
LTL-ALB-NP,958272,20-JUL-15,,11,,46.33333,-124.83333,ALB,148,
LTL-ALB-NP,958272,21-JUL-15,,11,,46.33333,-124.83333,ALB,156,
LTL-ALB-NP,958272,22-JUL-15,,11,,45.83333,-125,ALB,108,
LTL-ALB-NP,958272,23-JUL-15,,11,,45.83333,-125.16667,ALB,322,
LTL-ALB-NP,958272,25-JUL-15,,11,,45.83333,-125.08333,ALB,452,0
LTL-ALB-NP,958272,05-AUG-15,,11,,46.33333,-124.83333,ALB,186,0
LTL-ALB-NP,958272,06-AUG-15,,11,,46.5,-125,ALB,112,0
LTL-ALB-NP,958272,07-AUG-15,,11,,46.25,-125,ALB,14,0
LTL-ALB-NP,958272,24-AUG-15,3,11,,46.25,-125,ALB,24,
LTL-ALB-NP,958272,25-AUG-15,14,11,,46.25,-125.25,ALB,124,
LTL-ALB-NP,958272,26-AUG-15,14,11,,46.25,-125.25,ALB,126,
LTL-ALB-NP,958272,27-AUG-15,14,11,,46,-126,ALB,170,
LTL-ALB-NP,958272,04-SEP-15,13,11,,46.5,-125.5,ALB,208,
LTL-ALB-NP,958272,05-SEP-15,13,11,,46.5,-125.5,ALB,264,
LTL-ALB-NP,958272,06-SEP-15,13,11,,46.66667,-125.33333,ALB,148,
LTL-ALB-NP,958272,07-SEP-15,3,11,,46.5,-125,ALB,38,
LTL-ALB-NP,971240,24-AUG-15,8,11,,46.16667,-124.76667,ALB,120,0
LTL-ALB-NP,971240,25-AUG-15,14,11,,46.16667,-124.83333,ALB,88,0
LTL-ALB-NP,971240,26-AUG-15,14,11,,46.21667,-125.33333,ALB,212,0
LTL-ALB-NP,971240,27-AUG-15,12,11,,46.21667,-124.83333,ALB,114,0
LTL-ALB-NP,971240,04-SEP-15,13,11,,46.16667,-124.78333,ALB,106,0
LTL-ALB-NP,971240,05-SEP-15,13,11,,46.23333,-124.85,ALB,62,0
LTL-ALB-NP,971240,06-SEP-15,13,11,,46.3,-124.83333,ALB,208,0
LTL-ALB-NP,971240,07-SEP-15,9,11,,46.26667,-124.76667,ALB,72,0
LTL-ALB-NP,974424,06-AUG-16,5,11,,43.66667,-124.66667,ALB,0,0
LTL-ALB-NP,974424,07-AUG-16,13,11,,43.68333,-125.66667,ALB,54,0
LTL-ALB-NP,974424,27-AUG-16,13,11,,43.71667,-125.46667,ALB,28,0
LTL-ALB-NP,974424,28-AUG-16,10,11,,43.71667,-125.16667,ALB,3,0
LTL-ALB-NP,974424,31-AUG-16,13,11,,44.21667,-125.55,ALB,125,0
LTL-ALB-NP,974424,31-AUG-16,13,11,,44.21667,-125.55,MAK,1,
LTL-ALB-NP,974424,05-SEP-16,13,11,,43.61667,-125.13333,ALB,41,0
LTL-ALB-NP,983569,23-JUN-15,4,11,,45.58333,-125.48333,ALB,32,
LTL-ALB-NP,983569,24-JUN-15,15,11,,46.11667,-126,ALB,228,
LTL-ALB-NP,983569,25-JUN-15,15,11,,46.31667,-126.25,ALB,544,
LTL-ALB-NP,983569,26-JUN-15,15,11,,46.28333,-126.16667,ALB,384,
LTL-ALB-NP,983569,27-JUN-15,15,11,,46.35,-126.2,ALB,282,
LTL-ALB-NP,983569,28-JUN-15,15,11,,46.46667,-126.21667,ALB,542,
LTL-ALB-NP,983569,29-JUN-15,15,11,,46.41667,-126.18333,ALB,370,
LTL-ALB-NP,983569,30-JUN-15,16,11,,45.46667,-125.25,ALB,218,
LTL-ALB-NP,983569,01-JUL-15,16,11,,45.61667,-125.33333,ALB,100,
LTL-ALB-NP,983569,02-JUL-15,16,11,,45.5,-125.86667,ALB,252,
LTL-ALB-NP,983569,03-JUL-15,4,11,,45.46667,-125.66667,ALB,8,
LTL-ALB-NP,983569,05-JUL-15,6,11,,45.61667,-124.86667,ALB,416,
LTL-ALB-NP,983569,06-JUL-15,16,11,,45.83333,-125,ALB,330,
LTL-ALB-NP,983569,07-JUL-15,16,11,,46.18333,-125.15,ALB,208,
LTL-ALB-NP,983569,08-JUL-15,5,11,,46.43333,-125.28333,ALB,54,
LTL-ALB-NP,983569,10-JUL-15,16,11,,46.91667,-125.75,ALB,558,0
LTL-ALB-NP,983569,11-JUL-15,16,11,,46.5,-125.68333,ALB,112,0
LTL-ALB-NP,983569,12-JUL-15,16,11,,45.78332,-125.15,ALB,146,0
LTL-ALB-NP,983569,13-JUL-15,16,11,,45.61667,-125.2,ALB,174,0
LTL-ALB-NP,983569,14-JUL-15,16,11,,45.26667,-126,ALB,180,0
LTL-ALB-NP,983569,15-JUL-15,16,11,,45.35,-126.01667,ALB,434,0
LTL-ALB-NP,983569,16-JUL-15,16,11,,44.86667,-125.95,ALB,716,0
LTL-ALB-NP,983569,17-JUL-15,16,11,,44.61667,-126.11667,ALB,532,0
LTL-ALB-NP,983569,18-JUL-15,16,11,,44.78333,-126.05,ALB,456,0
LTL-ALB-NP,983569,19-JUL-15,16,11,,44.71667,-125.96667,ALB,730,0
LTL-ALB-NP,983569,20-JUL-15,12,11,,44.73333,-125.83333,ALB,200,0
LTL-ALB-NP,983569,24-JUL-15,5,11,1,46.75,-124.9,ALB,142,0
LTL-ALB-NP,983569,25-JUL-15,16,11,1,46.33333,-125.01667,ALB,594,0
LTL-ALB-NP,983569,26-JUL-15,16,11,1,46.31667,-124.93333,ALB,338,0
LTL-ALB-NP,983569,27-JUL-15,16,11,,46.45,-125.93333,ALB,316,0
LTL-ALB-NP,983569,28-JUL-15,16,11,,46.16667,-125.83333,ALB,366,2
LTL-ALB-NP,983569,29-JUL-15,16,11,,46.1,-125.85,ALB,380,0
LTL-ALB-NP,983569,30-JUL-15,16,11,,46.31667,-125.6,ALB,288,0
LTL-ALB-NP,983569,31-JUL-15,15,11,1,46.66667,-125.53333,ALB,220,0
LTL-ALB-NP,983569,01-AUG-15,15,11,1,46.68333,-125.21667,ALB,520,0
LTL-ALB-NP,983569,02-AUG-15,15,11,1,46.55,-125.05,ALB,616,0
LTL-ALB-NP,983569,03-AUG-15,10,11,1,47.18333,-125.08333,ALB,130,0
LTL-ALB-NP,983569,01-JUL-16,16,11,,45.9,-125.2,ALB,77,0
LTL-ALB-NP,983569,02-JUL-16,16,11,,45.78333,-126,ALB,108,0
LTL-ALB-NP,983569,03-JUL-16,16,11,,45.55,-125.76667,ALB,142,0
LTL-ALB-NP,983569,04-JUL-16,16,11,,45.45,-125.65,ALB,114,0
LTL-ALB-NP,983569,05-JUL-16,16,11,,44.88333,-125.31667,ALB,45,0
LTL-ALB-NP,983569,06-JUL-16,16,11,,45.55,-126.21667,ALB,148,0
LTL-ALB-NP,983569,07-JUL-16,16,11,,45.73333,-126.05,ALB,126,0
LTL-ALB-NP,983569,08-JUL-16,16,11,,45.7,-125.2,ALB,96,0
LTL-ALB-NP,983569,11-JUL-16,3,11,,45.36667,-124.48333,ALB,15,0
LTL-ALB-NP,983569,12-JUL-16,16,11,,45.05,-124.71667,ALB,119,0
LTL-ALB-NP,983569,13-JUL-16,16,11,,44.26667,-125.28333,ALB,72,0
LTL-ALB-NP,983569,14-JUL-16,16,11,,44,-125.3,ALB,133,0
LTL-ALB-NP,983569,15-JUL-16,16,11,,43.86667,-125.5,ALB,98,0
LTL-ALB-NP,983569,16-JUL-16,16,11,,44.05,-125.6,ALB,123,0
LTL-ALB-NP,983569,17-JUL-16,16,11,,44,-125.65,ALB,342,0
LTL-ALB-NP,983569,18-JUL-16,16,11,,44,-125.66667,ALB,275,0
LTL-ALB-NP,983569,19-JUL-16,12,11,,45.8,-124.66667,ALB,14,0
LTL-ALB-NP,983569,22-JUL-16,13,11,,45.75,-125.01667,ALB,60,0
LTL-ALB-NP,983569,23-JUL-16,16,11,,44.18333,-125.8,ALB,214,0
LTL-ALB-NP,983569,24-JUL-16,16,11,,44.56667,-125.81667,ALB,197,0
LTL-ALB-NP,983569,25-JUL-16,16,11,,44.75,-125.96667,ALB,180,0
LTL-ALB-NP,983569,26-JUL-16,16,11,,44.3,-125.8,ALB,91,0
LTL-ALB-NP,983569,27-JUL-16,13,11,,44.25,-125.86667,ALB,128,0
LTL-ALB-NP,983569,28-JUL-16,16,11,,43.95,-125.91667,ALB,89,0
LTL-ALB-NP,983569,29-JUL-16,15,11,,44,-125.96667,ALB,100,0
LTL-ALB-NP,983569,30-JUL-16,15,11,,43.86667,-126.03333,ALB,76,0
LTL-ALB-NP,983569,31-JUL-16,16,11,,43.75,-126.11667,ALB,170,0
LTL-ALB-NP,983569,01-AUG-16,16,11,,44.28333,-125.83333,ALB,113,15
LTL-ALB-NP,983569,02-AUG-16,16,11,,44.71667,-125.95,ALB,164,0
LTL-ALB-NP,983569,03-AUG-16,16,11,,45.45,-125.95,ALB,138,0
LTL-ALB-NP,983569,04-AUG-16,10,11,,45.5,-125.58333,ALB,12,0
LTL-ALB-NP,983569,18-AUG-16,15,11,,46.18333,-125.41667,ALB,10,0
LTL-ALB-NP,983569,19-AUG-16,15,11,,44.01667,-125.73333,ALB,52,0
LTL-ALB-NP,983569,20-AUG-16,15,11,,44.11667,-126.15,ALB,59,2
LTL-ALB-NP,983569,21-AUG-16,14,11,1,43.66667,-126.88333,ALB,81,0
LTL-ALB-NP,983569,22-AUG-16,15,11,,43.25,-127.5,ALB,133,0
LTL-ALB-NP,983569,23-AUG-16,15,11,,43.23333,-127.91667,ALB,136,0
LTL-ALB-NP,983569,24-AUG-16,15,11,,43.26667,-128,ALB,157,0
LTL-ALB-NP,983569,25-AUG-16,15,11,,43.26667,-127.95,ALB,161,2
LTL-ALB-NP,983569,26-AUG-16,15,11,,43.66667,-127.76667,ALB,303,5
LTL-ALB-NP,983569,27-AUG-16,15,11,1,43.55,-127.75,ALB,605,5
LTL-ALB-NP,983569,28-AUG-16,15,11,1,43.61667,-127.63333,ALB,394,2
LTL-ALB-NP,983569,29-AUG-16,15,11,,43.75,-127.71667,ALB,110,0
LTL-ALB-NP,983569,30-AUG-16,15,11,,44.15,-127.25,ALB,118,0
LTL-ALB-NP,983569,31-AUG-16,10,11,,45.08333,-125,ALB,26,0
LTL-ALB-NP,983569,06-SEP-16,13,11,,44.63333,-126.11667,ALB,9,0
LTL-ALB-NP,983569,08-SEP-16,14,11,,44.5,-126.23333,ALB,42,3
LTL-ALB-NP,983569,09-SEP-16,14,11,,43.85,-125.83333,ALB,27,3
LTL-ALB-NP,983569,10-SEP-16,14,11,,43.96667,-126.13333,ALB,98,5
LTL-ALB-NP,983569,11-SEP-16,14,11,1,44.1,-126.96667,ALB,158,7
LTL-ALB-NP,983569,12-SEP-16,14,11,1,44.13333,-126.9,ALB,118,2
LTL-ALB-NP,983569,13-SEP-16,14,11,,44.1,-126.83333,ALB,118,2
LTL-ALB-NP,983569,14-SEP-16,14,11,1,44.13333,-126.8,ALB,196,2
LTL-ALB-NP,983569,15-SEP-16,14,11,,44.06667,-126.93333,ALB,274,5
LTL-ALB-NP,983569,16-SEP-16,14,11,,44.08333,-126.91667,ALB,167,7
LTL-ALB-NP,983569,17-SEP-16,10,11,,44.05,-126.8,ALB,50,2
LTL-ALB-NP,992704,11-AUG-15,12,11,,46.98333,-125.13333,ALB,142,0
LTL-ALB-NP,992704,12-AUG-15,15,11,,47.05,-125.16667,ALB,88,0
LTL-ALB-NP,992704,13-AUG-15,12,11,,46.91667,-125.05,ALB,130,0
LTL-ALB-NP,992704,08-SEP-15,8,11,,46.53333,-125.03333,ALB,26,0
LTL-ALB-NP,992704,09-SEP-15,13,11,,46.63333,-124.98333,ALB,60,2
LTL-ALB-NP,992704,10-SEP-15,6,11,,46.63333,-125,ALB,58,4
LTL-ALB-NP,992704,25-SEP-15,8,11,5,46.53333,-124.91667,ALB,14,0
LTL-ALB-NP,992704,26-SEP-15,13,11,,46.83333,-125,ALB,12,0
LTL-ALB-NP,992704,27-SEP-15,10,11,,47.03333,-125.15,ALB,4,0
LTL-ALB-NP,992704,11-JUL-16,10,11,,46.25,-124.76667,ALB,30,0
LTL-ALB-NP,992704,12-JUL-16,15,11,,46.25,-124.83333,ALB,55,0
LTL-ALB-NP,992704,13-JUL-16,15,11,,46.25,-124.86667,ALB,38,0
LTL-ALB-NP,992704,14-JUL-16,6,11,,46.33333,-124.83333,ALB,4,0
LTL-ALB-NP,CF1943VH,06-AUG-15,12,11,,46.31667,-124.88332,ALB,54,0
LTL-ALB-NP,CF1943VH,07-AUG-15,13,11,,46.38333,-125.23333,ALB,144,3
LTL-ALB-NP,CF1943VH,08-AUG-15,4,11,,46.4,-125.48333,ALB,36,2
LTL-ALB-NP,CF1943VH,09-AUG-15,10,11,,46.01667,-125.5,ALB,102,0
LTL-ALB-NP,CF1943VH,14-AUG-15,12,11,,46.91667,-125.06667,ALB,78,0
LTL-ALB-NP,CF1943VH,15-AUG-15,13,11,,46.73333,-125.46667,ALB,96,0
LTL-ALB-NP,CF1943VH,16-AUG-15,10,11,,46.55,-125.18333,ALB,36,0
LTL-ALB-NP,OR126YH,16-SEP-16,3,11,,43.73333,-125.06667,ALB,0,
LTL-ALB-NP,OR126YH,17-SEP-16,13,11,,43.81667,-125.25,ALB,55,0
LTL-ALB-NP,OR126YH,18-SEP-16,13,11,,43.73333,-125.66667,ALB,29,0
LTL-ALB-NP,OR126YH,19-SEP-16,13,11,,43.81667,-125.2,ALB,33,0
LTL-ALB-NP,OR126YH,20-SEP-16,13,11,,44,-124.91667,ALB,32,2
LTL-ALB-NP,OR143AFG,10-AUG-17,,11,,42.33333,-126,ALB,,
LTL-ALB-NP,OR143AFG,11-AUG-17,,11,,42.41667,-126,ALB,,
LTL-ALB-NP,OR143AFG,12-AUG-17,,11,,42.33333,-125.91667,ALB,,
LTL-ALB-NP,OR143AFG,13-AUG-17,,11,,42.33333,-126.08333,ALB,,
LTL-ALB-NP,OR143AFG,23-AUG-17,,11,,42.63333,-126,,,
LTL-ALB-NP,OR143AFG,24-AUG-17,,11,,42.5,-126.05,,,
LTL-ALB-NP,OR143AFG,25-AUG-17,,11,,42.41667,-126.05,,,
